aveAllR,aveAllL,T_RC1,T_LC1,RCC1,LCC1,T_FHCC1,T_FHRC1,T_FHLC1,T_FHBC1,T_FHTC1,T_OR1
-0.3283582089552312,-0.46315789473684527,-0.5991379310344713,-0.7372881355932079,-1.1804511278195453,-1.2431372549019752,-0.7674418604651193,-0.7929936305732457,-0.6709265175718842,-1.0128617363344026,-1.3734177215189933,-0.05737704918032233
-1.1761194029850843,-1.112280701754405,-0.36637931034482174,-0.9618644067796598,-0.6541353383458582,-1.2352941176470693,-1.7541528239202808,-0.6878980891719674,-1.3642172523961622,-1.5144694533762064,-1.0632911392405213,0.04098360655738641
-0.48059701492537804,-0.44912280701755963,0.047413793103453714,-0.01271186440678007,0.13157894736842976,-0.0705882352941208,-0.16943521594684136,-0.2993630573248323,-0.9584664536741228,-0.594855305466239,0.01898734177215281,-0.6516393442622854
-0.46567164179105475,-0.60000000000002,-0.43965517241376895,0.1228813559321993,-0.5112781954887062,-0.20000000000000892,-0.36544850498338793,-0.05732484076432458,-0.10223642172523759,-0.31832797427653176,-0.351265822784818,0.3606557377049165
1.1611940298507442,1.6561403508772023,1.051724137931036,1.656779661016938,1.1654135338345966,1.741176470588246,0.07308970099666814,0.39490445859873075,0.6070287539936129,0.4694533762057926,0.15506329113924494,1.7131147540983767
0.16417910447760714,0.45964912280702386,-0.08620689655171844,0.09745762711863917,0.02631578947368168,0.2039215686274452,-0.7009966777408609,-0.5955414012738894,-0.6006389776357821,-0.3697749196141424,-0.6297468354430472,-0.18852459016392623
-0.6268656716417988,-0.46666666666667667,-0.021551724137923483,-0.5677966101694897,-0.2556390977443531,-0.4156862745098076,-1.1661129568106317,-0.9426751592356664,-1.0159744408945723,-0.9581993569131846,-0.6582278481012674,-0.16803278688523302
-0.620895522388073,-0.8596491228070338,-0.8060344827586029,-1.1991525423728677,-1.0789473684210558,-1.5333333333333423,-0.6877076411960131,-0.4267515923566818,-0.8785942492012702,-0.7556270096463131,-1.0981012658227955,-0.6352459016393379
-0.6865671641791176,-0.7614035087719445,-0.2715517241379143,-0.16101694915255155,-0.21804511278194919,-1.1058823529411812,-0.45514950166113244,-0.6401273885350227,-0.7188498402555831,-0.5466237942122176,-0.38607594936709216,-0.24590163934424855
0.3044776119402936,0.34736842105262894,0.15086206896552565,0.36864406779660996,-0.011278195488711562,0.16078431372548993,0.7176079734219374,0.5891719745223027,0.8019169329073556,0.8810289389067595,0.1803797468354517,-0.05737704918032233
-0.45074626865671447,-0.2947368421052679,-0.6508620689655072,-0.5635593220339004,-0.5263157894736871,-0.2705882352941186,-0.2923588039867103,-0.5286624203821577,-0.1757188498402504,-0.6109324758842491,0.21202531645570338,-0.22131147540982135
0.7014925373134323,0.8035087719298314,0.7327586206896557,0.9618644067796598,0.8195488721804655,1.039215686274519,0.06312292358803931,0.39490445859873075,0.4984025559105446,0.3601286173633472,0.5253164556962158,0.27868852459016696
-1.2656716417910496,-1.3263157894737005,-1.189655172413778,-1.6906779661016769,-0.7819548872180402,-2.8000000000000247,-1.8970099667774076,-1.0477707006369357,-2.099041533546327,-1.8874598070739654,-1.1234177215190022,-0.37704918032786405
0.04776119402984981,1.0491228070175596,0.11637931034483091,0.8983050847457594,0.0827067669173036,0.8196078431372618,0.6378737541528311,0.35031847133758837,0.08626198083067432,0.18327974276527198,0.42088607594937527,-0.15163934426228545
-0.17611940298508444,-0.16140350877193455,-0.8793103448275746,-0.4788135593220412,-0.7368421052631512,-0.8745098039215816,-0.9335548172757511,-2.2070063694267543,-0.7380191693290753,-0.7491961414790981,-0.17721518987342022,-1.0122950819672019
0.7432835820895477,0.5929824561403572,0.9396551724137873,0.5593220338982989,0.5150375939849647,-0.2941176470588255,-0.04651162790697235,0.14649681528663644,-0.5271565495207603,-0.06430868167202237,0.1898734177215191,-0.06557377049179029
-0.9552238805970217,-0.7754385964912401,-0.939655172413775,-1.0635593220338884,-0.6917293233082622,-1.0784313725490269,-0.45514950166113244,-0.6369426751592294,-0.29392971246006033,-0.6109324758842399,-0.19303797468354156,-1.0491803278688427
0.17611940298507595,0.43859649122806543,0.5086206896551829,0.1610169491525395,0.5488721804511422,-0.02745098039215437,0.4883720930232569,0.4363057324840798,-0.047923322683707956,0.617363344051455,0.48101265822784717,0.44262295081968933
-0.4208955223880679,-1.2912280701754564,-0.9784482758620643,-1.6652542372881167,-0.5751879699248025,-1.2823529411764831,-0.651162790697679,-0.8949044585987307,-0.5207667731629386,-0.5209003215434123,-0.8196202531645573,-0.18032786885245825
0.13432835820895206,0.3228070175438591,0.5732758620689655,0.5254237288135601,0.07894736842106641,-0.16078431372548993,-1.1627906976744222,-0.5987261146496736,-1.4664536741213998,-0.8842443729903579,-1.3132911392405124,0.10655737704918834
-0.9134328358209063,-1.0280701754386112,-1.0905172413793007,-1.0423728813559296,-1.2894736842105305,-1.2039215686274563,-0.5747508305647824,-0.3312101910827924,-0.233226837060709,-0.5369774919614133,-0.36708860759493034,0.06967213114754757
-1.0447761194029868,-0.8245614035087798,-1.2586206896551553,-1.1271186440677887,-0.8872180451127668,-0.9647058823529507,-1.774086378737548,-0.8248407643312058,-0.9233226837060673,-1.2347266881028918,-1.5759493670886202,-0.6557377049180194
0.48059701492536955,0.2807017543859623,0.4913793103448294,0.3474576271186512,0.3834586466165457,0.32156862745097986,-0.405315614617941,-0.9203821656050952,-0.5271565495207694,-0.7974276527331287,-0.17088607594936628,0.34016393442623494
-0.7432835820895562,-0.16842105263158735,-0.0043103448275822465,0.3644067796610086,0.05639097744361123,0.419607843137255,0.21594684385382315,0.17515923566880323,-0.8658146964856268,0.016077170418010163,0.39240506329114605,-0.5819672131147379
0.4417910447761171,0.4947368421052579,0.08189655172414843,0.4110169491525395,0.3984962406015051,-0.4078431372549127,0.07308970099667758,-0.2611464968152765,-0.03194888178912653,0.23794212218649924,0.10443037974684045,0.13934426229509514
-0.5044776119403072,-0.003508771929821412,-0.3922413793103397,-0.37711864406778867,-0.5112781954887169,-0.16862745098039597,0.35548172757474966,0.13057324840765183,0.03194888178914469,-0.054662379421218106,0.27215189873418427,0.10655737704918834
-2.0955223880597083,-2.3649122807017857,-0.607758620689648,-0.8855932203389794,-0.7706766917293179,-0.7921568627451073,-0.6843853820598035,-0.48726114649680874,-0.5974440894568713,-0.6881028938906741,-0.3734177215189843,-0.4590163934426136
0.17014925373133305,-0.17894736842105158,0.9353448275862051,0.6271186440678007,0.8157894736842175,0.4156862745098076,-0.15282392026578384,-0.49363057324840437,-0.3833865814696455,-0.06109324758842399,-0.148734177215182,-0.04918032786884272
-0.21791044776119983,0.056140350877182485,-0.047413793103441466,0.17796610169490892,-0.8045112781954846,-0.09803921568627516,0.4850498338870473,0.611464968152874,0.5718849840255664,0.07073954983922827,-0.7721518987341843,0.01639344262295922
0.48955223880596693,0.7578947368421132,0.2715517241379388,0.5762711864406804,-0.13533834586465626,0.862745098039217,0.28903654485050073,-0.33757961783438806,0.43450479233227335,0.327974276527336,0.4683544303797573,-0.3729508196721301
-1.3074626865671735,-1.2035087719298414,-2.0258620689654934,-1.0042372881355894,-1.5187969924811913,-1.8470588235294272,-1.2026578073089753,-1.5955414012738893,-1.7667731629392909,-1.3086816720257275,-0.9905063291139325,-0.5901639344262175
-0.08358208955224777,-0.36140350877194455,-0.24568965517239633,-0.1440677966101701,-0.4586466165413535,-0.5254901960784363,-0.29568106312292,-0.643312101910825,-0.2396166134185216,-0.40836012861735943,-0.49683544303797755,-0.11885245901637864
0.08059701492536785,-0.12982456140351192,0.1249999999999954,0.2203389830508505,-0.6766917293233027,-1.3137254901960962,-0.44850498338870376,-0.1496815286624116,-0.185303514376992,-0.5401929260450208,-0.43354430379747416,-0.18032786885245825
0.3522388059701519,0.02456140350876983,0.7025862068965555,0.23305084745763058,0.16165413533834863,-0.11764705882352351,0.11627906976744977,0.06050955414013598,-0.7635782747603801,0.12218649517684799,0.0696202531645573,0.01639344262295922
0.4626865671641748,0.16842105263157736,0.5043103448275761,0.29661016949153096,0.17669172932331875,0.07843137254901568,-0.19601328903654658,-0.550955414012729,-0.8083067092651772,-0.37299035369774985,-1.1234177215189933,0.7090163934426311
1.4089552238805907,0.7508771929824604,1.5517241379310176,0.6737288135593196,1.3233082706766972,0.5764705882352864,0.33887043189369215,0.5382165605095648,0.4792332268370614,0.1929260450160854,0.3734177215189933,0.5368852459016524
-0.9492537313432957,-0.9403508771929961,-0.9870689655172288,-0.8898305084745687,-1.3345864661654088,-1.1333333333333466,-0.2126245847176041,-0.2707006369426655,-0.4281150159744335,-0.10610932475883783,-0.20253164556961797,0.22950819672132428
0.1671641791044701,0.3684210526315774,0.017241379310341236,0.016949152542369412,0.04887218045112617,-0.09803921568627516,-0.14950166112956478,0.0414012738853581,-0.1341853035143732,-0.18971061093247787,0.1993670886075955,0.17622950819672428
-0.21791044776119983,-0.2807017543859723,-0.5043103448275761,-0.0677966101694897,-0.8082706766917325,0.1215686274509821,-0.827242524916949,-0.3407643312101904,-0.5175718849840277,-0.6430868167202602,-0.43354430379746517,-0.17213114754097864
0.28656716417909883,0.5578947368421131,0.06465517241379495,0.4152542372881409,0.473684210526313,0.7647058823529418,-0.0066445182724286685,0.03503184713376246,0.14376996805112388,0.0964630225080427,0.3892405063291236,0.6147540983606563
-0.3671641791044837,-0.20350877192983138,-1.0387931034482647,-0.6822033898304982,-0.6090225563909692,-0.2862745098039306,-0.056478405315620074,-0.2547770700636809,-0.29712460063897117,-0.01929260450160854,-0.19620253164556403,-0.3524590163934369
-0.2537313432835808,0.24912280701754963,0.49568965517241165,0.2584745762711787,0.5902255639097833,-0.1215686274509821,-0.46843853820598036,-0.49044585987260203,-0.2811501597444079,-0.4501607717041749,-0.4873417721519011,0.028688524590172813
-0.26268656716419514,-0.26666666666666666,-0.49137931034481713,-0.38559322033897936,-0.7255639097744289,-0.6078431372549105,0.13289036544849783,-0.14331210191082502,0.03514376996805553,0.08360128617364006,-0.16772151898733484,-0.4303278688524408
-0.21492537313433688,0.5333333333333333,0.327586206896557,0.7796610169491495,0.15413533834587426,0.8823529411764764,0.245847176079738,-0.35031847133757027,0.17571884984025948,-0.09324758842443519,-0.5506329113924134,0.9139344262295165
0.19999999999998813,-0.25964912280702385,0.7887931034482739,0.5127118644067801,0.7857142857142987,0.3764705882352886,-0.3156146179401965,0.05095541401274704,0.22364217252396743,-0.0964630225080427,-0.23417721518986967,-0.2008196721311398
-0.6119402985074671,-1.6491228070175696,-0.35775862068965725,-0.262711864406768,-0.30451127819548995,0.2392156862745056,-0.23920265780730932,-0.4426751592356573,-0.2492012779552632,-0.3569131832797397,-0.1392405063291146,-0.13934426229507185
0.2597014925373152,0.8385964912280754,1.1767241379310192,1.4322033898305102,1.2218045112782077,1.3294117647058858,0.6710963455149461,0.9554140127388576,0.8306709265175803,0.5594855305466294,0.9335443037974832,1.2131147540983651
-0.7432835820895562,-0.9824561403508929,0.26293103448277433,-1.0550847457626975,-0.11278195488721178,-1.05490196078432,-0.25581395348836683,-0.2770700636942611,0.025559105431323018,-0.13183279742765228,0.006329113924053935,0.2868852459016466
0.03283582089551803,0.27017543859648807,-0.357758620689645,-0.2584745762711787,-0.4210526315789389,-0.09411764705882772,0.08305647840531587,0.15286624203823207,-0.06389776357827122,0.04823151125402135,0.14873417721520002,0.0737704918032932
-0.023880597014929148,-0.16491228070175595,0.05603448275863046,-0.15677966101693813,0.026315789473703048,-0.23529411764705815,-0.2126245847176041,-0.4044585987261106,-0.16293929712459798,-0.6527331189710646,-0.3417721518987416,-0.3032786885245825
0.47462686567163515,0.31228070175438494,0.9568965517241286,0.4661016949152491,0.9548872180451217,0.4000000000000067,0.19601328903654658,0.5796178343949139,0.03833865814696637,0.29903536977492323,0.09810126582278651,0.22540983606557863
-0.9223880597014951,-1.5263157894737005,-0.370689655172404,-0.5254237288135601,-0.4473684210526313,-0.5568627450980492,0.6644518272425269,0.31847133757962826,0.3099041533546418,0.25401929260450024,-0.5189873417721528,-0.32377049180326406
-0.9820895522388138,-0.25964912280702385,0.1293103448275899,-0.18220338983049827,-0.48120300751878736,-0.39215686274510064,-0.3089700996677773,-0.06369426751592022,0.03194888178913561,-0.22508038585208745,-0.02848101265822022,-0.06147540983605631
1.376119402985064,1.3543859649122918,1.4008620689655042,1.262711864406768,1.1127819548872224,1.0823529411764743,1.0232558139534955,1.305732484076446,0.8498402555910636,1.2154340836012831,1.1170886075949573,1.5245901639344388
-1.7522388059701537,-0.8807017543859822,-1.068965517241365,-0.9449152542372904,-0.8157894736842068,-0.8000000000000134,-0.16943521594684136,-0.11146496815285586,-0.03514376996804645,-0.3762057877813482,-0.29430379746835955,-0.16803278688523302
-0.8208955223880696,-1.3403508771929962,-0.8836206896551568,-0.5889830508474484,-0.7631578947368328,-0.47843137254902235,-0.7906976744186055,-0.9681528662420308,-0.6230031948881762,-0.9807073954984006,-0.20569620253164045,-0.6557377049180311
0.17014925373133305,0.49473684210526786,0.8318965517241331,0.5042372881356014,0.5864661654135461,-0.007843137254906025,0.6544850498338887,0.39171974522293745,0.7156549520766813,0.6109324758842583,0.8829113924050787,0.38524590163935535
-0.3552238805970149,-0.522807017543869,-0.8879310344827391,-0.9872881355932199,-0.8233082706766919,-1.0,-1.5315614617940292,-1.4203821656050952,-1.210862619808306,-1.3311897106109345,-1.0981012658227864,-0.6680327868852447
-0.1940298507462707,-0.45964912280702386,-0.318965517241368,-0.2542372881355893,-0.4774436090225502,-0.15294117647059505,-0.6677740863787366,-0.8216560509554125,-0.48562300319489216,-0.5273311897106091,-1.1645569620253304,0.7336065573770583
1.725373134328353,1.3368421052631747,2.952586206896534,1.90677966101695,2.9586466165413694,1.7215686274509865,1.3986710963455218,1.222929936305748,0.5686900958466465,1.527331189710618,1.3037974683544449,2.368852459016408
0.2208955223880628,0.07017543859648807,-0.17672413793103137,-0.37711864406778867,-0.28947368421051983,0.007843137254906025,-0.2491694352159476,-0.044585987261142344,0.03194888178914469,-0.07717041800643416,0.09177215189873258,-0.012295081967201945
-0.376119402985081,-0.5543859649122818,-0.900862068965498,-0.8177966101694777,-0.3609022556390905,-0.3764705882352886,-1.9667774086378755,-1.5636942675159202,-2.1789137380191703,-2.5562700964630403,-2.303797468354445,-0.33196721311475536
-0.42388059701493086,-0.5789473684210615,-0.1939655172413726,-0.4449152542372904,-0.05639097744361123,-1.1803921568627493,0.023255813953486176,-0.12738853503184044,-0.35143769968050986,-0.19292604501607627,0.3734177215189933,0.23770491803279223
-1.3970149253731388,-1.1824561403508929,-0.8534482758620566,-1.512711864406768,-1.165413533834586,-1.2941176470588367,-0.2923588039867103,0.05732484076433363,-0.8753993610223684,-0.3376205787781312,-0.48101265822784717,-0.3975409836065456
0.008955223880588885,-0.18245614035088298,0.2801724137931033,-0.14830508474575946,-0.04135338345864111,-0.5803921568627561,0.09634551495016376,-0.550955414012729,-0.3833865814696455,0.1929260450160854,-0.08544303797467864,-0.9426229508196776
0.11343283582089436,0.003508771929821412,0.021551724137935734,-0.03389830508475086,0.36466165413534907,0.40392156862745415,-0.056478405315620074,0.054140127388540335,0.041533546325877205,0.03858520900321708,0.4651898734177348,-0.08196721311473787
2.029850746268655,2.1859649122807245,2.6206896551723946,2.262711864406768,1.9586466165413696,2.1803921568627604,2.229235880398671,2.194267515923581,2.2523961661341922,2.0257234726688234,2.4208860759493933,2.3114754098360852
-0.7134328358209011,-0.7298245614035219,-0.9137931034482694,-0.7415254237288093,-0.76691729323307,-0.5568627450980492,-0.3056478405315677,-0.3566878980891659,-0.6070287539936038,-0.5080385852090005,-0.3607594936708854,-1.0409836065573748
-0.3373134328358201,-1.6421052631579167,0.19396551724138486,-0.9576271186440584,0.22556390977444493,-0.925490196078443,-0.5747508305647824,0.509554140127398,-0.9872204472843384,-0.7363344051447046,-0.3132911392405034,-0.442622950819666
0.023880597014920662,-0.40701754385966277,-0.21982758620689058,-0.5593220338982989,-0.2105263157894748,-1.0509803921568726,-0.36212624584716885,-0.04777070063693564,-0.14376996805111478,-0.3215434083601301,0.1297468354430382,0.3770491803278757
0.8895522388059686,0.6842105263157937,0.7931034482758561,0.38983050847456874,0.9586466165413589,0.38431372549020576,0.41528239202657935,0.8121019108280326,0.2396166134185398,0.6398713826366619,0.5506329113924134,0.27049180327869904
0.09253731343283665,-0.11929824561404768,-0.0818965517241362,-0.13559322033899143,0.04887218045112617,0.08235294117647426,0.5514950166112962,0.23566878980892111,-0.006389776357821674,0.7041800643086843,0.3797468354430382,-0.48770491803277477
-0.5223880597015019,-0.017543859649127008,0.5172413793103474,0.11440677966102063,0.03759398496241461,0.23137254901959958,0.2691029900332242,0.5127388535031913,0.2747603833865862,0.44372990353697817,0.5632911392405123,0.1270491803278699
-0.011940298507468815,0.4070175438596528,-0.021551724137923483,0.18220338983051032,0.16165413533835932,0.3372549019607808,0.10963455149501165,-0.35350318471336356,-0.32907348242811585,0.03858520900321708,0.12341772151898427,0.27049180327869904
0.22388059701491728,0.04210526315789684,-0.030172413793087976,-0.25,0.22932330827068212,-0.5725490196078501,0.31893687707641555,0.4936305732484134,0.33865814696485746,0.6302250803858577,0.1708860759493753,0.11475409836066795
0.0029850746268629616,0.34736842105262894,0.5646551724137888,0.49152542372880925,0.6353383458646723,0.8156862745098031,-0.6843853820598035,-0.7324840764331098,-0.6134185303514346,-0.20257234726688053,-0.9651898734177259,0.6598360655737767
0.4567164179104404,-0.4385964912280754,0.29310344827586227,-0.4788135593220292,0.3007518796992635,-0.7803921568627539,-0.8338870431893682,-0.3949044585987217,-0.7316293929712445,-0.7234726688102837,-0.8417721518987415,-0.24999999999999417
-0.7164179104477726,-0.8421052631579068,-0.9612068965517108,-0.894067796610158,-0.5601503759398431,-0.5647058823529552,0.5747508305647918,-0.0382165605095467,0.34824281150160813,0.1254019292604555,0.5664556962025349,-1.254098360655728
1.247761194029855,0.582456140350883,1.9956896551723933,1.2076271186440584,2.0902255639097778,1.2156862745098098,1.9169435215946935,1.926751592356709,0.9073482428115041,1.8424437299035517,1.142405063291155,1.0204918032786932
1.5104477611940246,1.6385964912280855,1.849137931034462,1.4194915254237181,1.9548872180451218,1.588235294117662,1.1295681063122978,0.9203821656051042,1.1533546325878654,1.2540192926045095,1.534810126582301,0.7704918032786874
0.41791044776118796,-0.24912280701754963,0.3103448275862035,0.19915254237289176,-0.04887218045112617,0.5490196078431432,-0.3754152823920262,-0.7707006369426745,-0.255591054313094,-0.12861736334405388,-0.8639240506329259,0.3032786885246058
0.4029850746268562,0.17543859649123017,-0.16379310344826012,-0.20338983050846907,-0.026315789473670994,-0.4156862745098076,0.7840531561461863,0.611464968152874,0.6549520766773209,0.6913183279742908,0.7215189873417798,0.44672131147541166
-1.3671641791044837,-1.435087719298264,-0.16379310344826012,-0.5296610169491495,-0.642857142857136,-0.6509803921568658,-0.4584717607973421,-0.15923566878980056,-0.15974440894568714,-0.5434083601286193,-0.3481012658227865,0.45491803278689125
1.597014925373127,1.870175438596508,1.7456896551724024,1.8983050847457594,1.7105263157894801,1.73333333333334,1.4784053156146186,1.1751592356688032,0.6996805111821089,1.7588424437299206,1.351265822784818,1.7295081967213242
-1.382089552238807,-1.20000000000002,-2.0172413793103168,-1.1186440677965979,-1.5676691729323176,-2.0823529411764854,-3.2292358803986803,-3.8216560509554216,-3.2268370607028785,-2.900321543408368,-2.718354430379766,-0.22131147540982135
0.30746268656715653,0.7368421052631647,0.051724137931048214,0.4152542372881409,0.09022556390977797,0.21176470588236238,0.06976744186046797,-0.5127388535031823,0.23642172523961985,0.23794212218649924,-0.03797468354430562,0.31147540983608546
-0.5343283582089537,-0.8631578947368552,-0.1379310344827544,-0.7584745762711786,-0.21052631578946412,-0.6117647058823579,-1.3521594684385494,-1.0191082802547689,-1.1054313099041575,-1.2090032154340864,-0.8259493670886202,0.07377049180328155
0.10149253731342554,0.3192982456140377,-0.08620689655170619,0.016949152542381454,0.011278195488722246,0.02352941176470693,0.2358803986710997,-0.2802547770700544,-0.19808306709264442,0.17684887459807525,0.16772151898735282,0.5122950819672136
0.5701492537313433,0.4842105263157937,0.10775862068966642,0.7203389830508384,0.15789473684211144,-0.5176470588235413,0.3189368770764061,-0.41401273885349954,-0.11821086261980993,0.0064308681672058925,0.2721518987341753,0.004098360655745629
0.6716417910447773,1.5964912280701886,1.4181034482758454,1.9618644067796598,1.187969924812041,2.039215686274519,0.8504983388704352,1.0987261146496918,0.907348242811495,0.7974276527331287,0.5981012658227955,1.2418032786885378
-0.11343283582090284,-1.0771929824561508,-0.1637931034482724,-1.427966101694909,-0.5751879699248025,-1.2705882352941298,-1.883720930232569,-1.8503184713375793,-0.8753993610223684,-1.0868167202572292,-1.7879746835443147,-0.6598360655737534
0.6029850746268612,0.835087719298254,0.4698275862069059,0.7457627118644107,0.7631578947368435,0.9607843137254921,0.2126245847176041,0.7229299363057389,0.7188498402555921,0.41800643086817285,-0.18670886075948764,1.1967213114754174
0.5462686567164141,-0.007017543859652797,0.5732758620689655,0.05508474576272166,-0.3872180451127722,-0.6117647058823579,0.10631229235880205,0.3789808917197552,-0.07987220447284357,0.36334405144695475,-0.5253164556962068,0.5409836065573748
0.3373134328358201,0.04561403508771825,0.4008620689655287,0.15254237288134878,0.37218045112782344,0.34117647058823936,0.7009966777408705,0.5764331210191115,-0.14057507987220394,0.5466237942122267,0.8006329113924134,0.7418032786885262
-0.6686567164179142,-1.1894736842105458,-1.0086206896551646,-1.6652542372881167,-0.7105263157894695,-1.8745098039215815,-1.7308970099667853,-1.7707006369426745,-1.6900958466453673,-1.8327974276527381,-1.3829113924050787,-1.7499999999999942
-0.4537313432835944,-0.8385964912280854,-0.2499999999999908,-0.5211864406779587,-0.3496240601503683,-0.4745098039215638,-1.1162790697674403,-0.35031847133757027,-0.8370607028753929,-1.0546623794212182,-0.9303797468354517,-1.1188524590163902
-0.4477611940298515,-0.8491228070175596,-1.107758620689642,-1.2584745762711786,-0.9323308270676666,-1.4196078431372663,-0.7740863787375386,-0.745222929936301,-1.1022364217252376,-0.6012861736334448,-0.797468354430382,-0.6639344262294874
-0.2626865671641782,-0.27017543859649806,-0.7068965517241255,-0.33050847457626975,-0.8759398496240552,-0.10588235294118119,-0.421926910299008,-0.7929936305732457,-0.559105431309905,-0.3697749196141515,-0.34177215189873256,-0.7377049180327806
0.23283582089551463,-0.3754385964912401,-0.0043103448275822465,-0.4237288135593196,-0.6691729323308176,-0.6980392156862796,-0.17607973421926057,-0.20382165605095195,-0.38019169329073466,-0.09324758842443519,-0.3132911392405034,-0.14754098360655146
-0.005970149253734408,0.0,-0.31465517241378577,-0.17372881355931957,-0.2105263157894748,0.2705882352941186,-0.47508305647840904,-0.2770700636942702,-0.4664536741213999,-0.5755627009646304,-0.00632911392404494,-0.4221311475409728
-1.247761194029855,-0.024561403508779802,-0.3491379310344682,0.09322033898304982,-0.26315789473683815,-0.4901960784313758,-0.6245847176079738,-0.17834394904457843,-0.15974440894568714,-0.5209003215434032,-0.14240506329113709,-0.5614754098360679
-1.573134328358223,-1.0315789473684327,-1.1681034482758546,-1.1610169491525395,-1.2142857142857013,-0.7921568627451073,-2.0099667774086383,-1.815286624203826,-1.6453674121405701,-1.6045016077170524,-1.8259493670886202,-1.6188524590163786
-1.3402985074626916,-0.7228070175438691,-1.2499999999999785,-1.2669491525423695,-1.07142857142856,-1.023529411764707,0.0033222591362190553,-0.12101910828025385,-0.27795527156549704,-0.025723472668805293,0.11075949367089438,-0.663934426229499
2.638805970149251,1.7614035087719446,4.724137931034442,4.093220338983026,4.248120300751889,3.2666666666666933,2.830564784053168,2.812101910828051,2.8722044728434577,3.160771704180083,2.6803797468354786,4.286885245901646
0.0686567164179075,-0.5473684210526389,-0.5431034482758531,-0.3898305084745808,-0.28571428571428265,-0.3294117647058859,-1.039867109634553,-0.9140127388534995,-2.2492012779552724,-0.6913183279742816,-2.37025316455698,-0.5286885245901495
0.16716417910447856,-0.5508771929824603,-0.20258620689654935,-1.1355932203389674,-0.16541353383458582,-0.596078431372557,-1.0664451827242583,-1.2770700636942702,-1.3226837060702852,-1.0096463022508042,-0.7310126582278562,-0.43032786885245244
-0.06567164179105303,0.8912280701754465,0.4913793103448294,0.5805084745762698,0.7406015037594097,0.6078431372548994,0.39534883720930275,0.02866242038217587,0.19169329073483182,0.3408360128617387,-0.01265822784810787,0.5409836065573864
0.00895522388059737,-0.07017543859648807,-0.24568965517240857,-0.2711864406779588,-0.5225563909774391,-0.14901960784313648,0.17275747508305095,-0.009554140127379887,0.49520766773163377,0.20900321543409556,0.2278481012658337,-0.6434426229508174
-0.4000000000000102,-0.22807017543860122,-0.09482758620689517,-0.1228813559321993,0.015037593984970118,-0.3019607843137315,0.38870431893688356,0.22929936305732548,-0.1054313099041575,0.0353697749196187,0.20569620253164944,0.03278688524591844
1.1940298507462708,1.4280701754386111,1.0086206896551646,1.35593220338983,1.022556390977455,0.9058823529411835,-0.3222591362126252,-0.7993630573248414,-0.9520766773162921,-0.025723472668805293,-1.1170886075949393,0.3237704918032874
0.46268656716418327,0.8947368421052778,0.11637931034483091,0.5932203389830498,0.007518796992485059,0.5176470588235302,0.4285714285714272,-0.04777070063693564,0.36421725239617136,0.5144694533762155,0.48101265822785616,0.3688524590164078
